0.511606690527708	54.0491583864858	0.5	5
1.89491992263098	66.2393431394036	0.5	5
3.135900095298	91.6372086924449	0.5	5
4.135934524121	110.023621216808	0.5	5
5.22410637904609	133.309554513093	0.5	5
6.19250967562466	154.327372942385	0.5	5
7.15202658899424	169.444078814214	0.5	5
8.06185626022686	193.545274658966	0.5	5
8.91418914222564	210.244865448707	0.5	5
10.1185891110466	230.562699834036	0.5	5
10.8707244165531	247.049952156606	0.5	5
12.2188523542919	269.068690544629	0.5	5
13.13574199143	291.219183077689	0.5	5
14.1354323822868	310.495114220329	0.5	5
14.9430768889806	331.986932976073	0.5	5
